,Status,ZipCode,City,Price,Days_on_market,Beds,Baths,Sqft,Date,Acres,Lot_sqft,Liv_index
2181,A,98116,Seattle,940000,1.0,3.0,1.75,2180,2021-05-29,0.132,5750.0,64.0
2182,A,98116,Seattle,949500,9.0,3.0,2.0,1730,2021-05-21,0.057,2500.0,64.0
2183,S,98116,Seattle,698000,14.0,3.0,1.75,1490,2021-05-19,0.031,1338.0,64.0
2184,S,98116,Seattle,732000,6.0,3.0,1.5,1420,2021-05-20,0.14,6100.0,64.0
2185,S,98116,Seattle,795000,7.0,3.0,1.75,1490,2021-05-28,0.094,4100.0,64.0
2186,S,98116,Seattle,837000,5.0,3.0,1.5,1460,2021-05-11,0.027,1165.0,64.0
2187,S,98116,Seattle,849950,10.0,3.0,1.75,1150,2021-05-21,0.115,5000.0,64.0
2188,S,98116,Seattle,995000,4.0,3.0,1.75,1780,2021-05-01,0.104,4520.0,64.0
2189,S,98008,Bellevue,975000,4.0,3.0,2.75,1890,2021-05-18,0.185,8080.0,83.0
2190,S,98116,Seattle,996000,5.0,3.0,1.75,1735,2021-05-06,0.098,4255.0,64.0
2191,S,98116,Seattle,1120000,3.0,3.0,1.75,2040,2021-05-03,0.115,5000.0,64.0
2192,A,98116,Seattle,715000,65.0,4.0,2.0,1490,2021-03-30,0.049,2148.0,64.0
2193,A,98116,Seattle,819000,3.0,4.0,1.75,2680,2021-05-27,0.143,6250.0,64.0
2194,A,98116,Seattle,875000,44.0,4.0,1.75,1720,2021-04-16,0.078,3400.0,64.0
2195,S,98116,Seattle,1120000,5.0,4.0,2.0,2580,2021-05-12,0.076,3330.0,64.0
2196,S,98116,Seattle,1400000,1.0,5.0,1.75,2300,2021-05-20,0.215,9375.0,64.0
2197,A,98116,Seattle,1399000,250.0,2.0,2.25,1640,2021-04-30,0.185,8065.0,64.0
2198,S,98116,Seattle,850000,1.0,2.0,2.25,1950,2021-05-07,0.043,1873.0,64.0
2199,A,98116,Seattle,735000,18.0,3.0,2.5,1274,2021-05-12,0.026,1147.0,64.0
2200,S,98008,Bellevue,1350000,1.0,3.0,2.25,2210,2021-04-30,0.226,9828.0,83.0
2201,A,98116,Seattle,1185000,2.0,3.0,2.5,2020,2021-05-28,0.133,5800.0,64.0
2202,S,98116,Seattle,725000,5.0,3.0,2.0,1600,2021-05-20,0.026,1137.0,64.0
2203,S,98116,Seattle,735000,9.0,3.0,2.5,1360,2021-05-07,0.032,1404.0,64.0
2204,S,98116,Seattle,755000,5.0,3.0,2.25,1566,2021-05-14,0.032,1415.0,64.0
2205,S,98116,Seattle,850000,7.0,3.0,2.5,1663,2021-05-28,0.035,1538.0,64.0
2206,S,98116,Seattle,925000,5.0,3.0,3.0,2046,2021-05-28,0.149,6510.0,64.0
2207,S,98116,Seattle,1031000,6.0,3.0,2.25,1930,2021-05-09,0.037,1600.0,64.0
2208,S,98116,Seattle,1050000,9.0,3.0,2.25,1727,2021-05-17,0.034,1462.0,64.0
2209,S,98116,Seattle,1417675,3.0,3.0,2.75,2408,2021-04-30,0.132,5750.0,64.0
2210,S,98116,Seattle,2025000,181.0,3.0,2.5,3030,2021-05-28,0.05,2199.0,64.0
2211,A,98008,Bellevue,1899000,20.0,4.0,2.5,2690,2021-05-21,0.202,8800.0,83.0
2212,A,98116,Seattle,825000,52.0,4.0,2.75,3050,2021-04-08,0.126,5499.0,64.0
2213,A,98116,Seattle,1150000,3.0,4.0,2.25,2560,2021-05-27,0.254,11050.0,64.0
2214,A,98116,Seattle,1525000,9.0,4.0,2.75,3200,2021-05-21,0.281,12233.0,64.0
2215,S,98116,Seattle,1100000,0.0,4.0,2.5,2290,2021-05-11,0.057,2500.0,64.0
2216,S,98116,Seattle,1215000,5.0,4.0,2.5,2260,2021-05-26,0.157,6832.0,64.0
2217,S,98116,Seattle,1320000,3.0,4.0,2.25,2802,2021-05-10,0.115,5005.0,64.0
2218,S,98116,Seattle,1360000,2.0,4.0,2.5,2358,2021-05-21,0.098,4250.0,64.0
2219,S,98116,Seattle,1275000,6.0,5.0,2.5,2820,2021-05-25,0.147,6400.0,64.0
2220,S,98116,Seattle,1350000,2.0,5.0,2.75,2560,2021-05-27,0.132,5750.0,64.0
2221,A,98116,Seattle,880000,17.0,3.0,3.5,1560,2021-05-13,0.05,2198.0,64.0
2222,S,98008,Bellevue,1050100,1.0,4.0,2.75,2240,2021-05-28,0.208,9055.0,83.0
2223,A,98116,Seattle,2400000,18.0,3.0,3.0,4560,2021-05-12,0.215,9375.0,64.0
2224,S,98116,Seattle,805000,3.0,3.0,3.25,1720,2021-05-14,0.039,1720.0,64.0
2225,S,98116,Seattle,1425000,11.0,3.0,3.0,2227,2021-05-24,0.086,3752.0,64.0
2226,S,98116,Seattle,1450000,0.0,3.0,3.0,2227,2021-05-14,0.086,3752.0,64.0
2227,S,98116,Seattle,2575000,2.0,3.0,3.0,3840,2021-05-21,0.138,6032.0,64.0
2228,A,98116,Seattle,1680000,9.0,4.0,3.0,2836,2021-05-21,0.092,4005.0,64.0
2229,A,98116,Seattle,2395000,32.0,4.0,3.75,3600,2021-04-28,0.227,9875.0,64.0
2230,A,98116,Seattle,2495000,60.0,4.0,3.5,4100,2021-03-31,0.115,5000.0,64.0
2231,S,98116,Seattle,1550000,5.0,4.0,3.25,3290,2021-05-26,0.086,3750.0,64.0
2232,S,98116,Seattle,1775000,7.0,4.0,2.75,3100,2021-05-14,0.076,3313.0,64.0
2233,S,98008,Bellevue,1122000,5.0,4.0,2.25,1930,2021-05-06,0.189,8250.0,83.0
2234,S,98116,Seattle,2300000,2.0,4.0,3.0,3815,2021-05-14,0.091,3960.0,64.0
2235,S,98116,Seattle,1355000,10.0,5.0,3.75,3265,2021-05-05,0.132,5750.0,64.0
2236,A,98116,Seattle,1200000,366.0,4.0,4.5,3350,2020-05-29,0.325,14164.0,64.0
2237,A,98116,Seattle,1495000,17.0,4.0,4.25,3440,2021-05-13,0.138,6000.0,64.0
2238,A,98116,Seattle,1788000,78.0,4.0,3.75,3450,2021-03-13,0.079,3450.0,64.0
2239,S,98117,Seattle,490000,9.0,1.0,0.75,360,2021-05-17,0.092,4000.0,64.0
2240,A,98117,Seattle,684900,6.0,2.0,1.0,870,2021-05-27,0.044,1903.0,64.0
2241,A,98117,Seattle,725000,4.0,2.0,1.0,1540,2021-05-26,0.091,3962.0,64.0
2242,A,98117,Seattle,775000,3.0,2.0,1.0,1030,2021-05-27,0.094,4100.0,64.0
2243,A,98117,Seattle,799950,4.0,2.0,1.0,1420,2021-05-26,0.117,5100.0,64.0
2244,S,98008,Bellevue,1220000,5.0,4.0,2.25,2117,2021-05-28,0.28,12196.0,83.0
2245,S,98117,Seattle,635000,5.0,2.0,1.0,730,2021-05-21,0.069,2999.0,64.0
2246,S,98117,Seattle,765000,5.0,2.0,1.0,1170,2021-05-18,0.063,2750.0,64.0
2247,S,98117,Seattle,850000,1.0,2.0,1.0,1290,2021-05-07,0.118,5120.0,64.0
2248,S,98117,Seattle,983000,1.0,2.0,1.0,1800,2021-05-04,0.064,2800.0,64.0
2249,S,98117,Seattle,750000,2.0,3.0,1.0,2270,2021-05-13,0.168,7308.0,64.0
2250,S,98117,Seattle,767500,7.0,3.0,1.0,1960,2021-05-11,0.087,3800.0,64.0
2251,S,98117,Seattle,820000,4.0,3.0,1.0,1020,2021-05-21,0.174,7560.0,64.0
2252,S,98117,Seattle,910000,5.0,3.0,1.0,1503,2021-05-04,0.115,5000.0,64.0
2253,S,98117,Seattle,1060000,6.0,3.0,1.0,1960,2021-05-20,0.088,3840.0,64.0
2254,A,98117,Seattle,789980,10.0,4.0,1.0,2220,2021-05-27,0.079,3440.0,64.0
2255,S,98008,Bellevue,1352000,5.0,4.0,2.25,2170,2021-05-19,0.247,10780.0,83.0
2256,S,98117,Seattle,1330000,5.0,4.0,1.75,2040,2021-05-17,0.115,5000.0,64.0
2257,A,98117,Seattle,565000,17.0,2.0,1.75,916,2021-05-13,0.011,486.0,64.0
2258,A,98117,Seattle,569950,9.0,2.0,1.5,873,2021-05-21,0.009,402.0,64.0
2259,A,98117,Seattle,599000,23.0,2.0,2.0,1195,2021-05-07,0.027,1195.0,64.0
2260,A,98117,Seattle,599950,9.0,2.0,1.75,976,2021-05-21,0.013,555.0,64.0
2261,A,98117,Seattle,659950,31.0,2.0,1.75,1059,2021-04-29,0.026,1112.0,64.0
2262,A,98117,Seattle,749950,18.0,2.0,2.0,1312,2021-05-12,0.025,1090.0,64.0
2263,A,98117,Seattle,789950,37.0,2.0,2.0,1586,2021-04-23,0.017,720.0,64.0
2264,S,98117,Seattle,540000,10.0,2.0,1.5,998,2021-05-17,0.021,904.0,64.0
2265,S,98117,Seattle,670000,11.0,2.0,1.75,1112,2021-05-20,0.017,741.0,64.0
2266,S,98008,Bellevue,1710000,5.0,4.0,3.0,2730,2021-05-25,0.182,7944.0,83.0
2267,S,98117,Seattle,670000,124.0,2.0,1.75,1250,2021-05-15,0.026,1148.0,64.0
2268,S,98117,Seattle,675000,16.0,2.0,1.75,1162,2021-05-02,0.022,937.0,64.0
2269,S,98117,Seattle,688888,12.0,2.0,1.75,1158,2021-05-24,0.014,619.0,64.0
2270,S,98117,Seattle,725000,6.0,2.0,1.75,1100,2021-05-24,0.041,1800.0,64.0
2271,S,98117,Seattle,754000,14.0,2.0,1.75,1640,2021-05-21,0.097,4213.0,64.0
2272,S,98117,Seattle,846200,6.0,2.0,1.75,1700,2021-05-04,0.115,5000.0,64.0
2273,S,98117,Seattle,1009000,7.0,2.0,1.5,1380,2021-05-28,0.099,4301.0,64.0
2274,A,98117,Seattle,910000,4.0,3.0,1.5,1690,2021-05-26,0.138,6030.0,64.0
2275,S,98117,Seattle,783000,4.0,3.0,1.5,1184,2021-05-19,0.116,5046.0,64.0
2276,S,98117,Seattle,835000,2.0,3.0,1.75,1370,2021-05-04,0.028,1225.0,64.0
2277,S,98008,Bellevue,2950000,5.0,4.0,2.5,4120,2021-05-21,0.687,29915.0,83.0
2278,S,98117,Seattle,840000,11.0,3.0,1.75,1520,2021-05-02,0.138,6000.0,64.0
2279,S,98117,Seattle,850000,25.0,3.0,2.0,1720,2021-04-30,0.186,8100.0,64.0
2280,S,98117,Seattle,875000,6.0,3.0,1.75,1960,2021-05-28,0.106,4600.0,64.0
2281,S,98117,Seattle,885000,7.0,3.0,1.75,1770,2021-05-28,0.089,3880.0,64.0
2282,S,98117,Seattle,885000,11.0,3.0,1.5,2420,2021-05-06,0.066,2891.0,64.0
2283,S,98117,Seattle,900000,7.0,3.0,1.75,1860,2021-05-19,0.119,5200.0,64.0
2284,S,98117,Seattle,963000,7.0,3.0,1.75,1600,2021-05-12,0.092,4007.0,64.0
2285,S,98117,Seattle,989000,6.0,3.0,1.75,1270,2021-05-27,0.427,18600.0,64.0
2286,S,98117,Seattle,995000,4.0,3.0,1.5,2040,2021-05-13,0.092,4000.0,64.0
2287,S,98117,Seattle,1010000,5.0,3.0,1.5,1760,2021-05-14,0.115,5000.0,64.0
2288,S,98008,Bellevue,925000,6.0,5.0,3.0,1790,2021-05-25,0.21,9169.0,83.0
2289,S,98117,Seattle,1051500,6.0,3.0,1.5,2280,2021-05-24,0.115,5000.0,64.0
2290,S,98117,Seattle,1095000,5.0,3.0,1.75,2000,2021-05-13,0.155,6750.0,64.0
2291,S,98117,Seattle,1115000,6.0,3.0,1.75,2163,2021-05-17,0.073,3200.0,64.0
2292,S,98117,Seattle,1150000,5.0,3.0,1.5,2080,2021-05-03,0.154,6706.0,64.0
2293,S,98117,Seattle,1200000,4.0,3.0,2.0,2440,2021-05-05,0.115,5000.0,64.0
2294,S,98117,Seattle,1210000,6.0,3.0,1.75,2071,2021-05-13,0.095,4150.0,64.0
2295,S,98117,Seattle,1267000,6.0,3.0,2.0,3130,2021-05-26,0.117,5100.0,64.0
2296,S,98117,Seattle,1326250,5.0,3.0,1.75,2410,2021-05-16,0.103,4500.0,64.0
2297,S,98117,Seattle,2210000,3.0,3.0,1.75,2080,2021-05-27,0.258,11250.0,64.0
2298,A,98117,Seattle,958000,3.0,4.0,1.75,2740,2021-05-27,0.11,4800.0,64.0
2299,S,98008,Bellevue,1000000,11.0,5.0,2.25,2720,2021-05-14,0.33,14374.0,83.0
2300,S,98117,Seattle,957525,6.0,4.0,1.75,2090,2021-05-04,0.117,5100.0,64.0
2301,S,98117,Seattle,964000,6.0,4.0,1.75,1356,2021-05-19,0.14,6080.0,64.0
2302,S,98117,Seattle,1076000,6.0,4.0,1.75,2040,2021-05-27,0.115,5000.0,64.0
2303,S,98117,Seattle,1250000,6.0,4.0,1.75,2760,2021-05-18,0.139,6048.0,64.0
2304,S,98117,Seattle,1260000,5.0,4.0,2.0,2060,2021-05-21,0.115,5000.0,64.0
2305,S,98117,Seattle,1274500,7.0,4.0,1.75,2310,2021-05-13,0.115,5000.0,64.0
2306,S,98117,Seattle,1430000,5.0,4.0,1.75,2400,2021-05-25,0.104,4520.0,64.0
2307,S,98117,Seattle,700000,5.0,2.0,2.25,1130,2021-05-27,0.028,1221.0,64.0
2308,A,98117,Seattle,749000,25.0,3.0,2.5,1270,2021-05-06,0.031,1364.0,64.0
2309,A,98117,Seattle,899950,5.0,3.0,2.5,1573,2021-05-15,0.021,923.0,64.0
2310,S,98008,Bellevue,1170000,5.0,5.0,2.75,2330,2021-05-14,0.221,9605.0,83.0
2311,A,98117,Seattle,956950,101.0,3.0,2.5,1503,2021-04-06,0.046,1983.0,64.0
2312,A,98117,Seattle,965500,9.0,3.0,2.75,1843,2021-05-22,0.023,1000.0,64.0
2313,A,98117,Seattle,1695000,5.0,3.0,2.5,2546,2021-05-25,0.114,4965.0,64.0
2314,S,98117,Seattle,737500,5.0,3.0,2.25,1280,2021-05-26,0.03,1290.0,64.0
2315,S,98117,Seattle,799850,11.0,3.0,2.25,1490,2021-05-19,0.017,758.0,64.0
2316,S,98117,Seattle,800000,0.0,3.0,2.25,1311,2021-05-26,0.029,1256.0,64.0
2317,S,98117,Seattle,889950,5.0,3.0,2.25,1766,2021-05-20,0.032,1379.0,64.0
2318,S,98117,Seattle,965000,5.0,3.0,2.25,1609,2021-05-06,0.041,1773.0,64.0
2319,S,98117,Seattle,1060000,5.0,3.0,2.5,1860,2021-05-19,0.088,3825.0,64.0
2320,S,98117,Seattle,1095000,0.0,3.0,2.5,1658,2021-05-18,0.078,3385.0,64.0
2321,S,98008,Bellevue,4050000,13.0,5.0,2.75,3890,2021-05-20,0.354,15436.0,83.0
2322,S,98117,Seattle,1100000,3.0,3.0,2.25,2440,2021-05-28,0.115,5000.0,64.0
2323,S,98117,Seattle,1150000,7.0,3.0,2.75,2230,2021-05-12,0.076,3325.0,64.0
2324,S,98117,Seattle,1160000,5.0,3.0,2.75,2310,2021-05-18,0.168,7323.0,64.0
2325,S,98117,Seattle,1457500,6.0,3.0,2.25,2280,2021-05-12,0.175,7623.0,64.0
2326,S,98117,Seattle,965000,6.0,4.0,2.25,2020,2021-05-04,0.117,5100.0,64.0
2327,S,98117,Seattle,998000,30.0,4.0,2.5,2400,2021-05-18,0.129,5625.0,64.0
2328,S,98117,Seattle,1025000,0.0,4.0,2.25,1868,2021-05-19,0.046,1998.0,64.0
2329,S,98117,Seattle,1025000,7.0,4.0,2.25,1783,2021-05-19,0.032,1407.0,64.0
2330,S,98117,Seattle,1205000,7.0,4.0,2.75,2240,2021-05-20,0.115,5000.0,64.0
2331,S,98117,Seattle,1320000,6.0,4.0,2.75,2330,2021-05-25,0.098,4260.0,64.0
2332,S,98008,Bellevue,1775000,3.0,6.0,2.5,3560,2021-05-26,0.254,11060.0,83.0
2333,S,98117,Seattle,1439000,5.0,4.0,3.0,3660,2021-05-28,0.115,5017.0,64.0
2334,S,98117,Seattle,1481000,6.0,4.0,2.25,3060,2021-04-30,0.119,5200.0,64.0
2335,S,98117,Seattle,1600000,13.0,4.0,2.75,3716,2021-05-13,0.18,7832.0,64.0
2336,S,98117,Seattle,1535970,5.0,5.0,2.5,2960,2021-05-19,0.115,5000.0,64.0
2337,A,98117,Seattle,1998000,4.0,3.0,3.0,3310,2021-05-26,0.135,5880.0,64.0
2338,A,98117,Seattle,1999000,23.0,3.0,3.5,2040,2021-05-07,0.054,2335.0,64.0
2339,S,98117,Seattle,715000,6.0,3.0,3.25,1460,2021-05-14,0.027,1180.0,64.0
2340,S,98117,Seattle,758000,5.0,3.0,3.5,1522,2021-05-24,0.029,1255.0,64.0
2341,S,98117,Seattle,899950,11.0,3.0,3.25,1540,2021-05-28,0.031,1363.0,64.0
2342,S,98117,Seattle,949000,0.0,3.0,3.25,1815,2021-05-27,0.03,1312.0,64.0
2343,S,98008,Bellevue,1130000,4.0,3.0,3.0,2087,2021-05-05,7.76,338017.0,83.0
2344,S,98117,Seattle,985000,1.0,3.0,3.25,1815,2021-05-26,0.038,1638.0,64.0
2345,S,98117,Seattle,1250000,4.0,4.0,3.5,2380,2021-05-02,0.132,5760.0,64.0
2346,S,98117,Seattle,1450000,4.0,4.0,3.25,2690,2021-05-29,0.115,5000.0,64.0
2347,S,98117,Seattle,1917500,7.0,4.0,3.5,3240,2021-05-10,0.117,5100.0,64.0
2348,S,98117,Seattle,2200000,2.0,4.0,3.5,4200,2021-05-22,0.11,4800.0,64.0
2349,S,98117,Seattle,2800000,1.0,4.0,3.25,3977,2021-05-24,0.12,5225.0,64.0
2350,S,98117,Seattle,1500000,5.0,5.0,3.25,3120,2021-05-24,0.116,5046.0,64.0
2351,S,98117,Seattle,2265000,3.0,5.0,3.5,3631,2021-05-11,0.116,5057.0,64.0
2352,S,98117,Seattle,3465000,12.0,5.0,4.5,4480,2021-05-20,0.196,8526.0,64.0
2353,A,98117,Seattle,2448500,9.0,7.0,5.0,4546,2021-05-21,0.131,5715.0,64.0
2354,S,98008,Bellevue,3272500,6.0,3.0,3.5,3850,2021-05-13,0.224,9738.0,83.0
2355,A,98117,Seattle,1800000,37.0,10.0,9.0,3152,2021-04-23,0.044,1931.0,64.0
2356,S,98118,Seattle,660000,37.0,4.0,3.5,2370,2021-05-21,0.089,3868.0,64.0
2357,A,98118,Seattle,509000,9.0,0.0,0.0,400,2021-05-21,0.055,2385.0,64.0
2358,S,98118,Seattle,635000,4.0,2.0,1.0,1370,2021-05-05,0.121,5250.0,64.0
2359,A,98118,Seattle,579950,109.0,1.0,0.75,1008,2021-05-26,0.015,638.0,64.0
2360,A,98118,Seattle,399950,11.0,2.0,1.0,610,2021-05-19,0.114,4975.0,64.0
2361,A,98118,Seattle,624000,3.0,2.0,1.0,700,2021-05-27,0.104,4543.0,64.0
2362,A,98118,Seattle,1550000,3.0,2.0,1.0,980,2021-05-27,0.42,18303.0,64.0
2363,S,98118,Seattle,571000,5.0,2.0,1.0,820,2021-05-14,0.115,5000.0,64.0
2364,S,98118,Seattle,645000,5.0,2.0,1.0,1440,2021-05-15,0.106,4600.0,64.0
2365,S,98008,Bellevue,2350000,6.0,4.0,3.25,2990,2021-05-26,0.115,5000.0,83.0
2366,S,98118,Seattle,665000,5.0,2.0,1.0,880,2021-05-06,0.09,3902.0,64.0
2367,S,98118,Seattle,800000,6.0,2.0,1.0,860,2021-05-15,0.112,4880.0,64.0
2368,S,98118,Seattle,452000,107.0,3.0,0.75,890,2021-05-26,0.129,5625.0,64.0
2369,S,98118,Seattle,615000,6.0,3.0,1.0,950,2021-05-12,0.114,4980.0,64.0
2370,S,98118,Seattle,656000,6.0,3.0,1.0,1450,2021-05-07,0.071,3090.0,64.0
2371,S,98118,Seattle,782001,5.0,3.0,1.0,1320,2021-05-21,0.109,4758.0,64.0
2372,S,98118,Seattle,837000,3.0,3.0,1.0,1580,2021-05-27,0.07,3060.0,64.0
2373,A,98118,Seattle,598000,15.0,2.0,1.75,1700,2021-05-15,0.109,4750.0,64.0
2374,A,98118,Seattle,610900,16.0,2.0,1.5,959,2021-05-14,0.0,1.0,64.0
2375,A,98118,Seattle,646900,16.0,2.0,1.75,1005,2021-05-14,0.0,1.0,64.0
2376,S,98008,Bellevue,4300000,1.0,4.0,3.25,4250,2021-05-26,0.285,12400.0,83.0
2377,A,98118,Seattle,649950,35.0,2.0,1.5,1494,2021-05-21,0.013,588.0,64.0
2378,A,98118,Seattle,675000,53.0,2.0,1.5,1450,2021-04-07,0.018,777.0,64.0
2379,A,98118,Seattle,679900,131.0,2.0,1.75,1349,2021-02-22,0.0,1.0,64.0
2380,A,98118,Seattle,1700000,17.0,2.0,2.0,1390,2021-05-13,0.228,9923.0,64.0
2381,S,98118,Seattle,499500,5.0,2.0,1.75,1480,2021-05-18,0.071,3090.0,64.0
2382,S,98118,Seattle,650000,4.0,2.0,2.0,2620,2021-05-11,0.108,4700.0,64.0
2383,A,98118,Seattle,519950,12.0,3.0,2.0,1558,2021-05-26,0.024,1053.0,64.0
2384,A,98118,Seattle,650000,13.0,3.0,1.75,1540,2021-05-17,0.085,3700.0,64.0
2385,A,98118,Seattle,729000,139.0,3.0,1.75,1402,2021-04-11,0.02,868.0,64.0
2386,A,98118,Seattle,729950,77.0,3.0,1.75,1514,2021-03-14,0.024,1045.0,64.0
2387,S,98008,Bellevue,1635000,4.0,5.0,3.5,3420,2021-05-17,0.193,8400.0,83.0
2388,S,98118,Seattle,409000,201.0,3.0,1.5,1200,2021-05-24,0.063,2765.0,64.0
2389,S,98118,Seattle,549950,89.0,3.0,1.75,980,2021-05-04,0.085,3700.0,64.0
2390,S,98118,Seattle,735000,19.0,3.0,1.75,1500,2021-05-15,0.032,1409.0,64.0
2391,S,98118,Seattle,771000,4.0,3.0,1.75,1940,2021-05-19,0.121,5250.0,64.0
2392,S,98118,Seattle,850000,5.0,3.0,1.75,2320,2021-05-26,0.089,3885.0,64.0
2393,S,98118,Seattle,860000,8.0,3.0,1.75,1530,2021-05-14,0.121,5290.0,64.0
2394,S,98118,Seattle,880000,5.0,3.0,1.5,1958,2021-05-28,0.155,6750.0,64.0
2395,S,98118,Seattle,900000,8.0,3.0,2.0,1950,2021-05-04,0.148,6428.0,64.0
2396,S,98118,Seattle,917000,6.0,3.0,2.0,1280,2021-05-14,0.157,6850.0,64.0
2397,A,98118,Seattle,439950,93.0,4.0,1.5,2190,2021-02-26,0.069,3000.0,64.0
2398,S,98008,Bellevue,1800000,3.0,5.0,3.5,3590,2021-05-11,0.289,12568.0,83.0
2399,A,98118,Seattle,635000,2.0,4.0,1.75,1700,2021-05-29,0.138,6000.0,64.0
2400,A,98118,Seattle,850000,16.0,4.0,1.5,2350,2021-05-14,0.189,8250.0,64.0
2401,A,98118,Seattle,995000,27.0,4.0,2.0,2060,2021-05-11,0.0,1.0,64.0
2402,S,98118,Seattle,705000,5.0,4.0,1.5,1200,2021-05-19,0.114,4968.0,64.0
2403,S,98118,Seattle,990000,4.0,4.0,1.75,2560,2021-05-07,0.135,5876.0,64.0
2404,S,98118,Seattle,1121000,4.0,4.0,2.0,2020,2021-05-24,0.118,5150.0,64.0
2405,S,98118,Seattle,1357000,5.0,4.0,1.75,2540,2021-05-25,0.161,7000.0,64.0
2406,A,98118,Seattle,750000,134.0,5.0,1.75,1560,2021-02-05,0.121,5292.0,64.0
2407,S,98118,Seattle,905832,4.0,6.0,1.75,2080,2021-05-01,0.129,5613.0,64.0
2408,A,98118,Seattle,785000,3.0,4.0,2.5,2620,2021-05-27,0.138,6000.0,64.0
2409,S,98010,Black Diamond,385000,4.0,1.0,0.0,670,2021-05-18,0.348,15152.0,71.0
2410,A,98118,Seattle,1699999,165.0,4.0,2.5,2460,2020-12-17,0.334,14555.0,64.0
2411,A,98118,Seattle,699950,25.0,3.0,2.5,1349,2021-05-05,0.211,9180.0,64.0
2412,S,98118,Seattle,565000,36.0,3.0,2.5,1539,2021-05-20,0.047,2045.0,64.0
2413,S,98118,Seattle,700000,3.0,3.0,2.25,1570,2021-05-26,0.103,4500.0,64.0
2414,S,98118,Seattle,900000,6.0,3.0,2.5,1640,2021-05-10,0.121,5250.0,64.0
2415,S,98118,Seattle,1240000,6.0,3.0,2.5,2810,2021-05-05,0.165,7197.0,64.0
2416,A,98118,Seattle,735000,4.0,4.0,2.5,1400,2021-05-27,0.211,9180.0,64.0
2417,A,98118,Seattle,1254950,24.0,4.0,3.0,3460,2021-05-06,0.156,6780.0,64.0
2418,S,98118,Seattle,589950,55.0,4.0,2.75,1596,2021-05-27,0.033,1431.0,64.0
2419,S,98118,Seattle,609550,0.0,4.0,2.75,1596,2021-05-28,0.033,1431.0,64.0
2420,S,98010,Black Diamond,170000,76.0,2.0,0.75,660,2021-05-26,0.455,19800.0,71.0
2421,S,98118,Seattle,609950,24.0,4.0,2.75,1596,2021-05-20,0.033,1431.0,64.0
2422,S,98118,Seattle,858950,79.0,4.0,3.0,2188,2021-05-07,0.021,904.0,64.0
2423,S,98118,Seattle,1025000,7.0,4.0,2.5,2880,2021-05-13,0.144,6271.0,64.0
2424,S,98118,Seattle,1100000,7.0,4.0,2.5,2020,2021-05-25,0.142,6180.0,64.0
2425,S,98118,Seattle,1130000,5.0,4.0,3.0,2700,2021-05-27,0.195,8475.0,64.0
2426,S,98118,Seattle,1590000,7.0,4.0,2.0,3170,2021-05-27,0.183,7950.0,64.0
2427,S,98118,Seattle,1955000,4.0,4.0,2.5,2940,2021-05-28,0.118,5160.0,64.0
2428,A,98118,Seattle,679000,9.0,5.0,3.0,2000,2021-05-21,0.097,4233.0,64.0
2429,A,98118,Seattle,850000,4.0,5.0,2.25,2560,2021-05-26,0.118,5150.0,64.0
2430,A,98118,Seattle,999000,59.0,5.0,3.0,2798,2021-04-01,0.116,5061.0,64.0
2431,A,98010,Black Diamond,389950,3.0,3.0,1.0,1010,2021-05-27,0.19,8275.0,71.0
2432,S,98118,Seattle,800000,10.0,5.0,2.75,2550,2021-05-04,0.19,8273.0,64.0
2433,A,98118,Seattle,715000,59.0,6.0,2.75,3300,2021-04-01,0.165,7208.0,64.0
2434,A,98118,Seattle,1050000,21.0,6.0,2.75,3258,2021-05-30,0.169,7353.0,64.0
2435,A,98118,Seattle,644000,10.0,3.0,3.0,1900,2021-05-20,0.045,1980.0,64.0
2436,A,98118,Seattle,750000,11.0,3.0,3.0,2003,2021-05-19,0.06,2593.0,64.0
2437,S,98118,Seattle,625000,14.0,3.0,3.25,1630,2021-05-14,0.042,1832.0,64.0
2438,S,98118,Seattle,699995,26.0,3.0,3.0,1670,2021-05-11,0.03,1321.0,64.0
2439,A,98118,Seattle,1099000,10.0,4.0,3.5,3680,2021-05-20,0.123,5373.0,64.0
2440,S,98118,Seattle,1125000,92.0,4.0,3.5,4600,2021-05-14,0.195,8475.0,64.0
2441,S,98118,Seattle,1520000,2.0,4.0,3.25,2760,2021-05-26,0.328,14279.0,64.0
2442,A,98010,Black Diamond,499990,32.0,2.0,2.0,1536,2021-04-28,0.86,37461.0,71.0
2443,A,98118,Seattle,1024500,26.0,5.0,3.5,3029,2021-04-01,0.122,5323.0,64.0
2444,A,98118,Seattle,1044500,26.0,5.0,3.5,3007,2021-04-01,0.132,5760.0,64.0
2445,A,98118,Seattle,1500000,2.0,5.0,3.75,2980,2021-05-28,0.082,3586.0,64.0
2446,S,98118,Seattle,745000,4.0,5.0,3.25,2110,2021-05-17,0.121,5260.0,64.0
2447,S,98118,Seattle,1455000,10.0,5.0,3.75,2870,2021-05-19,0.275,11972.0,64.0
2448,A,98118,Seattle,4998000,88.0,6.0,3.5,5320,2021-03-03,1.359,59199.0,64.0
2449,A,98118,Seattle,3395000,100.0,4.0,4.25,7320,2021-02-19,0.569,24798.0,64.0
2450,S,98118,Seattle,1250000,18.0,7.0,5.0,4110,2021-05-06,0.102,4450.0,64.0
2451,S,98118,Seattle,430000,148.0,3.0,1.0,1320,2021-04-30,0.235,10229.0,64.0
